,id,dianpin_id,region,shop_name,category,category_name,avg_price_raw,avg_price,dianpin_num,rate_taste,rate_env,rate_service,address,telephone,task_id,sub_type,is_finished,status_range
169,170,8044735,老闵行,迪豪小田园,199,杭帮菜,￥137/人,137,115,7.4,7.5,7.5,鹤庆路16号(靠近沪闵路路口),None,,杭帮菜,1,2
170,171,5602088,万源城/东兰路,万源私房菜馆,198,本帮菜,￥800/人,800,35,7.5,7.6,7.6,万源路869号(近古龙路),None,,本帮菜,1,0
171,172,17629708,浦江镇,玲珑阁,101,本帮江浙菜,￥153/人,153,47,7.6,7.6,7.6,竹园西路2号3层(近浦弛南路),02134787976,,本帮江浙菜,1,0
172,173,66108800,虹桥镇,东北情农家院,25474,农家菜,,-1,27,7.4,7.6,7.5,古美路1430号,13761924555,,农家菜,1,0
173,174,2113903,颛桥,大别山根据地,204,其他江浙菜,￥48/人,48,140,7.3,6.9,7.2,None,-1,,其他江浙菜,1,2
174,175,5487825,老闵行,鱼羊老镇,204,其他江浙菜,￥54/人,54,123,7.4,7.2,7.3,安宁路913号(凤庆路口),02131138889,,其他江浙菜,1,2
175,176,66145082,闵行区,南北食谱,198,本帮菜,￥56/人,56,67,7.2,7.8,7.6,None,-1,,本帮菜,1,1
176,177,2490979,春申地区,好宴世家,198,本帮菜,￥67/人,67,541,7.6,7.2,7.2,都市路4420号,02154150777,,本帮菜,1,4
177,178,5598038,华漕,东海鲜港大酒店,198,本帮菜,￥94/人,94,23,7.5,7.6,7.4,None,-1,,本帮菜,1,0
178,179,13919790,闵行区,小纪王农庄,25474,农家菜,￥63/人,63,58,7.5,7.6,7.4,纪友路198号,18916170265,,农家菜,1,1
179,180,14894965,七宝,半隐酒店,101,本帮江浙菜,￥134/人,134,22,7.5,7.4,7.4,青年路209号(近七宝老街),None,,本帮江浙菜,1,0
180,181,58068718,闵行区,金古源豪生大酒店中餐厅,204,其他江浙菜,￥150/人,150,3,7.2,7.5,7.5,华翔路1989号虹桥金古源豪生大酒店2楼近兴虹路(近虹桥机场),02152278888,,其他江浙菜,1,0
181,182,14720345,浦江镇,沪香汇饭店,198,本帮菜,￥48/人,48,87,7.5,7.2,7.3,江文路559弄42号(近召楼路),02164113005,,本帮菜,1,1
182,183,4729745,好爱广场,俏外婆,198,本帮菜,,-1,2,7.5,7.5,7.5,都市路3825弄好爱广场10号(近梅州路),None,,本帮菜,1,0
183,184,57703908,闵行区,临安农家,25474,农家菜,￥74/人,74,49,7.5,7.4,7.6,东兰路258-37号东兰广场(东兰广场),02133681177,,农家菜,1,0
184,185,16535929,莘庄,苏州藏书羊肉馆,101,本帮江浙菜,,-1,8,7.6,7,7.2,疏影路1000号,None,,本帮江浙菜,1,0
185,186,5535833,老闵行,敕勒川烤全羊广平农庄,198,本帮菜,￥94/人,94,9,7.5,7.6,7.5,浦江镇闸航路2235号甲4铺(近三鲁公路),02134709997,,本帮菜,1,0
186,187,23737387,闵行区,巧菜馆,101,本帮江浙菜,￥56/人,56,36,7.4,7.5,7.6,华漕镇西华美路35号(近北翟路),02162201598,,本帮江浙菜,1,0
187,188,65722876,闵行区,华师大闵行校区美食,201,淮扬菜,,-1,2,7.3,7.3,7.3,古龙路41号,None,,淮扬菜,1,0
188,189,68129218,闵行区,秀色畲族风味餐厅,204,其他江浙菜,,-1,1,7.5,7.5,7.5,平阳路1481号(公交站对过),None,,其他江浙菜,1,0
189,190,18183967,七宝,新越豪农家汇,204,其他江浙菜,￥58/人,58,2,7.2,7.2,7.2,纪翟路2795号,02133507779,,其他江浙菜,1,0
190,191,18134157,万源城/东兰路,屋顶农庄,25474,农家菜,,-1,1,7.5,7.5,7.2,万源路,None,,农家菜,1,0
191,192,67105971,七宝,口口香熏鱼专卖店,198,本帮菜,,-1,3,7.5,7.2,7.2,七宝老街商圈-步行街-浴堂路外1号(塘南农贸市场),None,,本帮菜,1,0
192,193,19488718,七宝,小刘菜馆,101,本帮江浙菜,,-1,9,7.4,7.5,7.6,航新路304号,None,,本帮江浙菜,1,0
193,194,15609884,华漕,好再来餐厅,101,本帮江浙菜,￥98/人,98,5,7.5,7.5,7.5,红南路,None,,本帮江浙菜,1,0
194,195,6044451,南方商城,望江饭店,198,本帮菜,,-1,3,7.5,7.5,7.5,None,13564972742                     ,,本帮菜,1,0
195,196,15609839,莘庄,好吃大王,101,本帮江浙菜,,-1,2,7.5,7.5,7.5,莘松路563弄6号,None,,本帮江浙菜,1,0
196,197,15610191,七宝,佳敏饭店,101,本帮江浙菜,,-1,2,7.5,7.5,7.5,None,-1,,本帮江浙菜,1,0
197,198,15006726,老闵行,天府小菜,198,本帮菜,,-1,2,7.5,7.5,7.5,None,-1,,本帮菜,1,0
198,199,66856284,老闵行,曼哈顿酒店旭初私房菜,198,本帮菜,￥80/人,80,32,7.5,7.6,7,鹤庆路900-6号楼1楼(曼哈顿酒店1楼),None,,本帮菜,1,0
199,200,66984334,闵行区,南京大牌档,201,淮扬菜,￥57/人,57,41,7.4,7.4,7.4,None,4001877177                     ,,淮扬菜,1,0
200,201,26257911,吴泾,聚鑫阁,204,其他江浙菜,￥76/人,76,296,7.5,7.4,7,吴泾镇永德路生活时尚街359号,02154283139,,其他江浙菜,1,3
201,202,22071634,万源城/东兰路,藏乐汤坊,252,本帮江浙菜,￥87/人,87,1781,6.8,6.7,6.5,龙茗路990号(近顾戴路),02134171441,,其他中餐,1,4
202,203,5433141,七宝,天禧大酒楼,198,本帮菜,￥125/人,125,419,7.2,7.7,7.2,七莘路2099号(近中谊路),02134721377,,本帮菜,1,4
203,204,48139395,虹梅路,小南国,101,本帮江浙菜,,-1,9,7.4,7.2,7,虹许路,None,,本帮江浙菜,1,0
204,205,57214388,七宝,沁雅轩,198,本帮菜,￥124/人,124,259,7.4,7.9,7.5,农南路55号闵行体育公园内锦绣湖半岛边尽头(闵行体育公园内三号门进入),02154795198,,本帮菜,1,3
205,206,565854,七宝,塘桥饭店,204,其他江浙菜,￥89/人,89,797,7.1,7.3,6.9,七宝老街南东街8-16号(蒲汇塘桥边),02164610317,,其他江浙菜,1,4
206,207,502084,莘庄,小锦江,198,本帮菜,￥105/人,105,377,7,7,6.7,莘北路181号绿梅宾馆内(莘北路莘凌路),02164922062,,本帮菜,1,4
207,208,18126607,浦江镇,乡里乡亲农夫鱼庄,204,其他江浙菜,￥49/人,49,53,7.3,7.2,7.3,None, ,,其他江浙菜,1,1
208,209,14715431,七宝,乐享国际大酒店,204,其他江浙菜,￥212/人,212,84,7.4,7.9,7,星站路288号(近七莘路),02152216666,,其他江浙菜,1,1
209,210,67269261,闵行区,农家大灶王,25474,农家菜,￥46/人,46,5,7,7.3,7.1,None,02154797017                     ,,农家菜,1,0
210,211,3484234,南方商城,好宴世家,198,本帮菜,￥64/人,64,414,7.5,7,7.2,罗秀路1529号（近镇西路）(光明西隔壁),02154287999,,本帮菜,1,4
211,212,2308168,老闵行,佳美饭店,198,本帮菜,￥80/人,80,103,7.3,6.9,6.9,都市路755号,02164905817,,本帮菜,1,2
212,213,5188925,浦江镇,东方银尊酒店,198,本帮菜,￥84/人,84,46,7.3,7.3,7.2,浦江镇江园路777号(近浦雪路),02166115757,,本帮菜,1,0
213,214,22591795,北桥,好宴世家,198,本帮菜,￥71/人,71,123,7.6,7.5,7.6,沪闵公路2680号,02164909977,,本帮菜,1,2
214,215,2451382,老闵行,安宁食府,198,本帮菜,￥60/人,60,,7.5,7.2,7.4,None,02154709222                 ,,本帮菜,1,
215,216,19598901,闵行区,品鼎小菜,198,本帮菜,￥70/人,70,76,7.2,7.2,7.2,中谊路868号(近中春路),02133583336,,本帮菜,1,1
216,217,2566837,吴泾,田都大酒店餐厅,198,本帮菜,￥50/人,50,92,7.2,7.1,7.2,龙吴路5388号(近放鹤路),02164501666,,本帮菜,1,1
217,218,18253384,龙柏地区,米高上海菜,101,本帮江浙菜,,-1,5,7.2,7.4,7.2,金汇路402号,None,,本帮江浙菜,1,0
218,219,17796707,吴泾,酸菜鱼馆,204,其他江浙菜,,-1,6,7.4,7.2,7.3,剑川路165号第7幢107室,13788914148,,其他江浙菜,1,0
219,220,27527994,吴泾,牛海汇,204,其他江浙菜,￥50/人,50,3,6.9,7.4,6.9,吴泾镇宝秀路731号(永德路步行街),18721786454,,其他江浙菜,1,0
220,221,23634807,莘庄龙之梦,莘庄热气羊肉店,101,本帮江浙菜,,-1,4,7.5,7.4,7.3,莘南路102号,13482467508,,本帮江浙菜,1,0
221,222,4697698,老闵行,何记饭店,198,本帮菜,￥30/人,30,22,7.5,7,7.3,闸航路2717号(近三鲁路),13764163666,,本帮菜,1,0
222,223,19594961,浦江镇,老街坊农家乐,101,本帮江浙菜,,-1,2,7.4,7.1,7.1,召稼楼古镇伯未街6号,02164110867,,本帮江浙菜,1,0
223,224,48012627,虹桥镇,花园饭店,101,本帮江浙菜,,-1,2,7.4,7.4,7.4,虹中路780弄41号,02164460777,,本帮江浙菜,1,0
224,225,4719984,颛桥,生态圆新农村,25474,农家菜,,-1,7,7.4,7.4,7.4,繁安路229号(近颛兴路),02164427997,,农家菜,1,0
225,226,8858955,华漕,蔬香会馆,101,本帮江浙菜,,-1,17,7.4,7.4,7.4,吴北路898号(近七莘路),02164789997,,本帮江浙菜,1,0
226,227,13892651,莘庄,康桥人家,101,本帮江浙菜,￥52/人,52,16,7.3,7.1,7.2,莘松路958弄76号(近山林道),02154285772,,本帮江浙菜,1,0
227,228,15107072,莘庄,藏书羊肉,101,本帮江浙菜,￥27/人,27,6,7.2,7.1,7.3,水清路(报春路口),None,,本帮江浙菜,1,0
228,229,24934874,闵行区,唐家里农家菜,25474,农家菜,,-1,9,7.3,7.3,7.2,None,-1,,农家菜,1,0
229,230,38218696,虹桥镇,味谷,101,本帮江浙菜,￥23/人,23,29,7.3,7.2,7.3,虹井路288号乐虹坊一楼(瑞都大厦旁),02164093018,,本帮江浙菜,1,0
230,231,17504087,吴泾,同悦小菜,198,本帮菜,,-1,31,7.5,7,7.3,None,-1,,本帮菜,1,0
231,232,17707432,南方商城,新杭州湾,101,本帮江浙菜,,-1,1,7.4,7.4,7.4,莲花路460号,02164557979,,本帮江浙菜,1,0
232,233,58514306,万源城/东兰路,社区就餐中心,198,本帮菜,,-1,3,7.4,7.4,7.4,中国上海市上海市闵行区漕宝路大上海国际花园,None,,本帮菜,1,0
233,234,68984675,闵行区,聚缘怀旧主题餐厅,101,本帮江浙菜,,-1,1,7.4,7.4,7.4,古美路1412号,02164387235,,本帮江浙菜,1,0
234,235,16607512,虹梅路,小周饭店,101,本帮江浙菜,,-1,2,7.4,7.3,7.3,金都路647号,02164974430,,本帮江浙菜,1,0
235,236,22086362,闵行区,金徽饭店,101,本帮江浙菜,,-1,2,7.4,7.4,7.4,None,13918583559                     ,,本帮江浙菜,1,0
236,237,38211860,好爱广场,徽村人家,204,其他江浙菜,￥35/人,35,6,7.4,7.4,7.4,银都路3379号(近都市路),17717533612,,其他江浙菜,1,0
237,238,15006949,闵行区,皖西土菜,25474,农家菜,,-1,2,7.4,7.4,7.4,纪鹤路173号,02162967049,,农家菜,1,0
238,239,15007554,虹桥镇,祥鸿饮食店,101,本帮江浙菜,,-1,2,7.4,7.4,7.4,航东路368号,None,,本帮江浙菜,1,0
239,240,15612116,莘庄,泽一馆,101,本帮江浙菜,,-1,1,7.4,7.4,7.1,群英路59号,None,,本帮江浙菜,1,0
240,241,15000747,莘庄,宝源饮食店,101,本帮江浙菜,,-1,1,7.1,7.4,7.4,群英路55号,None,,本帮江浙菜,1,0
241,242,6057622,龙柏地区,斗味,198,本帮菜,￥79/人,79,343,7.5,7.3,6.9,虹井路288号乐虹坊生活广场2楼(近先锋街),02154335297,,本帮菜,1,4
242,243,3498781,金平路步行街,天禧大酒楼,198,本帮菜,￥105/人,105,567,7.2,7.9,7,东川路2372号(近金平路地铁),None,,本帮菜,1,4
243,244,501653,春申地区,恒隆酒楼,204,其他江浙菜,￥113/人,113,291,7,7.3,6.9,春申路2828号(近洱海路),02154370078,,其他江浙菜,1,3
244,245,12594419,浦江镇,壹品居,204,其他江浙菜,￥56/人,56,210,7.3,7,6.9,南江燕路291号(近浦驰路口 北江燕路罗森便利的河对面),02160962677,,其他江浙菜,1,3
245,246,67116727,南方商城,梅园村酒家巷味香熠,198,本帮菜,￥86/人,86,23,7,6.7,6.5,None,-1,,本帮菜,1,0
246,247,4528191,万源城/东兰路,沪华海鲜大酒楼,204,其他江浙菜,￥151/人,151,486,7.2,7.5,7,漕宝路1687号(近星中路),02166113777,,其他江浙菜,1,4
247,248,504448,莘庄,迪豪小田园酒店,199,杭帮菜,￥113/人,113,339,7,7.1,6.9,水清路889号(疏影路口),None,,杭帮菜,1,4
248,249,5312322,浦江镇,阿德哥渔庄,25474,农家菜,￥57/人,57,107,7.5,7.1,7.1,浦江镇鲁汇先新路579号,02164912677,,农家菜,1,2
249,250,3315097,浦江镇,新奇士国际酒店中餐厅,198,本帮菜,￥105/人,105,94,7.1,7.5,7.1,浦江镇三鲁路3585号(江月路口),02154331717,,本帮菜,1,1
250,251,65985217,闵行区,上海生态农庄,25474,农家菜,,-1,3,7.3,7.3,7.3,金都路1400号,02154378253,,农家菜,1,0
251,252,11566280,老闵行,三得利酒家,198,本帮菜,￥106/人,106,42,7.7,6.4,7,None,02164909978                     ,,本帮菜,1,0
252,253,4226688,万源城/东兰路,品味小厨,198,本帮菜,￥59/人,59,73,7.3,7.1,6.9,古龙路1162号平吉一村(近龙茗路),02154161050,,本帮菜,1,1
253,254,578887,七宝,宝丰饭店,198,本帮菜,￥77/人,77,260,7.2,6.4,6.5,七宝南大街5号(近富强街),02154862088,,本帮菜,1,3
254,255,2106727,龙柏地区,凤凤餐厅,204,其他江浙菜,￥54/人,54,79,7.2,6.7,7.2,紫藤路309号(近青杉路),02134316709,,其他江浙菜,1,1
255,256,67316767,闵行区,景和饭店,198,本帮菜,￥70/人,70,11,7.3,7.3,7.4,罗秀路1505号1幢2楼A区,02164025689,,本帮菜,1,0
256,257,5388824,莘庄,369家常菜,204,其他江浙菜,￥46/人,46,,7.4,7.1,7.3,申北路305号(近中春路),02154424081,,其他江浙菜,1,
257,258,19828733,龙盛国际商业广场,上海可以农家土菜,25474,农家菜,,-1,5,7.4,7.3,7.3,都市路3825弄宝燕商务酒店好爱店对面（好爱台球俱乐部旁边）(靠近梅州路),02164987727,,农家菜,1,0
258,259,14711506,颛桥,小锅菜,101,本帮江浙菜,￥51/人,51,49,7.5,7.3,7.4,None,-1,,本帮江浙菜,1,0
259,260,2876179,南方商城,华韵轩酒家,198,本帮菜,￥71/人,71,42,7.4,6.8,7.1,梅陇镇西路花园别墅1号(近上中西路),02164109379,,本帮菜,1,0
260,261,18640594,七宝,中谊人家,198,本帮菜,￥50/人,50,27,7.3,7.1,7.3,中谊路华友市场(七莘路),02134973107,,本帮菜,1,0
261,262,66956565,颛桥,派乐汇花园餐厅,204,其他江浙菜,￥150/人,150,9,7.1,7.3,7.1,鑫都路2536号鑫都商业广场1号楼四楼,02152237777,,其他江浙菜,1,0
262,263,5532685,好爱广场,藏书羊肉,101,本帮江浙菜,￥33/人,33,13,7.3,7.1,7.2,None,-1,,本帮江浙菜,1,0
263,264,48398318,闵行区,剑虹饭店,101,本帮江浙菜,￥38/人,38,2,7.7,7.7,7.7,剑川路351号,02134970189,,本帮江浙菜,1,0
264,265,6041447,浦江镇,深山居,204,其他江浙菜,￥48/人,48,110,7.4,7.1,7.3,浦江镇浦涛路与三鲁路交叉口东北角(近三鲁路),None,,其他江浙菜,1,2
265,266,6178670,龙柏地区,老上海爆鱼庄,198,本帮菜,￥27/人,27,28,7.3,7.1,7.2,红松路550号(近黄桦路),None,,本帮菜,1,0
266,267,14895559,老闵行,亚伟酒楼,101,本帮江浙菜,￥45/人,45,15,7.2,7.2,7.3,东川路3507号,None,,本帮江浙菜,1,0
267,268,23952366,闵行区,美林轩,198,本帮菜,￥100/人,100,50,7.4,7.5,7.3,虹莘路3065号4楼(近漕宝路九星市场旁),02162587717,,本帮菜,1,0
268,269,6044583,南方商城,六安土菜馆,25474,农家菜,,-1,2,7.3,7.1,7,古美西路合川路外来人员小区21号(近古美西路),None,,农家菜,1,0
269,270,19351194,春申地区,曙建羊肉馆,101,本帮江浙菜,,-1,14,7.5,7,7.5,曙建路（近莲花南路）(如海超市东面),13916536468,,本帮江浙菜,1,0
270,271,49006154,闵行区,品灶鲜,204,其他江浙菜,￥61/人,61,4,7.3,7.2,7.3,双柏路1702号,02152965157,,其他江浙菜,1,0
271,272,10651198,万源城/东兰路,筷食代,198,本帮菜,￥22/人,22,5,7,7,7,虹莘路2932号(近漕宝路),None,,本帮菜,1,0
272,273,32565458,闵行区,梅苑经典农家菜,25474,农家菜,,-1,5,7.3,7.3,7.5,鲁汇三村31号,02164911748,,农家菜,1,0
273,274,18719079,好爱广场,连江渔港,204,其他江浙菜,￥60/人,60,2,7.3,7.3,7.3,都市路3825弄4号一楼(好爱广场),02154849278,,其他江浙菜,1,0
274,275,5263460,万源城/东兰路,市南食堂,198,本帮菜,,-1,5,7.3,7.3,7.3,宜山路1651号(近莲花路),None,,本帮菜,1,0
275,276,18737431,老闵行,山里人家,25474,农家菜,￥41/人,41,6,7.2,7,7,碧江路482-1号,None,,农家菜,1,0
276,277,66390533,闵行区,莘光会所,198,本帮菜,,-1,13,7.2,7.2,7.2,报春路319号,None,,本帮菜,1,0
277,278,19639351,闵行区,枕流草堂,198,本帮菜,,-1,5,7.3,7.3,7.3,浦江镇联星村四组1号(林海公路联星路路口往东300米近江月东路),02134797877,,本帮菜,1,0
278,279,4667013,老闵行,六安土菜馆,25474,农家菜,￥50/人,50,8,7.3,7.3,7.3,景联路403号(近红富士家纺园),15214360091,,农家菜,1,0
279,280,45504870,闵行区,经典农家菜,25474,农家菜,,-1,1,7.3,7.3,7.3,航东路512号(近航华路，原小江南),02154490420,,农家菜,1,0
280,281,66332367,好爱广场,姆妈膳坊,198,本帮菜,,-1,1,7.3,7.3,7.3,都市路3759号,None,,本帮菜,1,0
281,282,15000376,七宝,一家人餐厅,101,本帮江浙菜,￥40/人,40,1,7.3,7.3,7.3,七莘路2602号,13611809133,,本帮江浙菜,1,0
282,283,19128931,七宝,孙记羊肉店,101,本帮江浙菜,￥51/人,51,7,7.3,7,7.2,七宝北东塘滩2号(七宝老街安平桥),13671671810,,本帮江浙菜,1,0
283,284,38072768,华漕,聚德饭店,101,本帮江浙菜,￥102/人,102,4,7.3,7.3,7.3,纪翟路56号,None,,本帮江浙菜,1,0
284,285,24087740,南方商城,沪川香满楼,198,本帮菜,￥55/人,55,17,7.4,7.2,7.1,罗秀路1379号,02154303157,,本帮菜,1,0
285,286,57864379,莘庄,盛泉,204,其他江浙菜,,-1,1,7.3,7.3,7.3,普洱路17号,None,,其他江浙菜,1,0
286,287,63719049,闵行区,君莲花春都园,203,本帮江浙菜,,-1,1,7.3,7.3,7.3,春都路附近,None,,蟹宴,1,0
287,288,48417466,闵行区,赣湘缘土菜馆,25474,农家菜,,-1,1,7.3,7.3,7.3,北华路万博家园旁,02134551317,,农家菜,1,0
288,289,4226383,七宝,大林传菜,198,本帮菜,,-1,3,7.3,7.3,7.2,宝铭路96号(近新镇路),None,,本帮菜,1,0
289,290,66341920,闵行区,悦顺海鲜坊,101,本帮江浙菜,,-1,18,7.2,7.3,7.1,沪闵路213号,02154729997,,本帮江浙菜,1,0
290,291,15611790,老闵行,鑫鑫饭店,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,联曹路155号,None,,本帮江浙菜,1,0
291,292,17480542,老闵行,寿春府土菜馆,25474,农家菜,,-1,1,7.3,7.3,7.3,龙吴路3233-19号临,13120961033,,农家菜,1,0
292,293,41261631,闵行区,小小农家,25474,农家菜,,-1,1,7.3,7.3,7.3,金汇路2号(近程家桥路),18217793705,,农家菜,1,0
293,294,48831769,闵行区,江西南丰饭店,101,本帮江浙菜,,-1,2,7.3,7.3,7.4,春都路233号(近双柏路),None,,本帮江浙菜,1,0
294,295,15610876,闵行区,农家园,25474,农家菜,,-1,2,7.3,7.3,7.3,吴宝路761号,None,,农家菜,1,0
295,296,19702593,虹梅路,东澄阳澄湖大闸蟹,203,本帮江浙菜,,-1,1,7.3,7.6,7.3,东兰路188号,13811438177,,蟹宴,1,0
296,297,15003162,华漕,华舒酒家,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,华美路222号,None,,本帮江浙菜,1,0
297,298,15001794,闵行区,凤凤餐厅,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,沪闵路1723号,None,,本帮江浙菜,1,0
298,299,63080722,闵行区,广昌饭店,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,春都路81号,None,,本帮江浙菜,1,0
299,300,58743920,闵行区,随缘小菜,198,本帮菜,,-1,1,7.3,7.3,7.3,银春路603号二楼,15201892139,,本帮菜,1,0
300,301,39986205,闵行区,皖美小菜,204,其他江浙菜,,-1,1,7.3,7.3,7.3,春都路25号,15021481223,,其他江浙菜,1,0
301,302,16556809,老闵行,田园人家,204,其他江浙菜,,-1,1,7.3,7.3,7.3,龙吴路3006号,15618658639,,其他江浙菜,1,0
302,303,41358392,闵行区,相聚缘土菜馆,204,其他江浙菜,,-1,1,7.3,7.3,7.3,都市路与金阳路交叉口北,13761953938,,其他江浙菜,1,0
303,304,15611778,莘庄,鑫丰食府,101,本帮江浙菜,,-1,2,7.2,7.3,7.3,None,-1,,本帮江浙菜,1,0
304,305,62831547,闵行区,传江饭店,101,本帮江浙菜,,-1,,7.3,7.3,7.3,纪王镇纪中路纪源路口,None,,本帮江浙菜,1,
305,306,24941704,闵行区,金寨饭店,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,灯辉路,None,,本帮江浙菜,1,0
306,307,65805252,老闵行,人家,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,江川路672号,None,,本帮江浙菜,1,0
307,308,41331188,闵行区,鱼村小菜,198,本帮菜,,-1,1,7.3,7.3,7.3,罗锦路25号,02160345918,,本帮菜,1,0
308,309,21059024,春申地区,起源,204,其他江浙菜,,-1,1,7.3,7.3,7.3,都市路3823号,15161414892,,其他江浙菜,1,0
309,310,16604984,闵行区,小磊多味馆,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,金都路25临,None,,本帮江浙菜,1,0
310,311,15005399,华漕,品峰饭店,101,本帮江浙菜,,-1,1,7.3,7.3,7.3,华江公路,None,,本帮江浙菜,1,0
311,312,504722,七宝,天香楼,204,其他江浙菜,￥76/人,76,1771,6.9,6.6,6.5,七宝古镇北大街17号,02154866679,,其他江浙菜,1,4
312,313,2816566,春申地区,万嘉,205,本帮菜,￥125/人,125,2053,7.1,7.6,6.8,None,-1,,粤菜馆,1,4
313,314,67155820,浦江镇,大富贵酒楼,198,本帮菜,￥19/人,19,48,7.4,7.4,6.7,江月路1777号,02134505177,,本帮菜,1,0
314,315,3149965,虹梅路,家悦小菜,198,本帮菜,￥73/人,73,117,7.2,6.8,6.9,虹梅南路1005号(莘朱路口),02164107790,,本帮菜,1,2
315,316,67335436,闵行区,耘乐餐厅,198,本帮菜,￥66/人,66,,7.3,7.2,7.1,华漕镇繁兴路399弄1号楼210室，华漕生活馆2楼(大润发旁),02160491177,,本帮菜,1,
316,317,4693292,华漕,富岛垂钓休闲农庄,25474,农家菜,￥119/人,119,157,6.9,7.1,6.4,纪鹤路1258号(近联友路),None,,农家菜,1,2
317,318,5858877,七宝,妈咪厨房,204,其他江浙菜,￥77/人,77,2121,7.1,7.4,7.1,七莘路3655号七宝购物广场2楼40-42号商铺(近沪星路),02154866817,,其他江浙菜,1,4
318,319,48232376,华漕,耘乐餐厅,204,其他江浙菜,￥71/人,71,152,6.9,7,6.9,申滨路990号良华购物广场二楼,02134909599,,其他江浙菜,1,2
